0,0.018235
0.1,0.020421
0.2,0.022521
0.3,0.024475
0.4,0.026239
0.5,0.027788
0.6,0.029111
0.7,0.030214
0.8,0.031112
0.9,0.031827
1,0.032383
1.1,0.032804
1.2,0.033113
1.3,0.033331
1.4,0.033474
1.5,0.033558
1.6,0.033595
1.7,0.033594
1.8,0.033564
1.9,0.033512
2,0.033442
2.1,0.033357
2.2,0.033263
2.3,0.03316
2.4,0.033051
2.5,0.032939
2.6,0.032827
2.7,0.032728
2.8,0.032671
2.9,0.032723
3,0.033022
3.1,0.033798
3.2,0.03536
3.3,0.037999
3.4,0.041796
3.5,0.046409
3.6,0.050993
3.7,0.05439
3.8,0.055576
3.9,0.054141
4,0.050495
4.1,0.045662
4.2,0.0408
4.3,0.036755
4.4,0.033868
4.5,0.032059
4.6,0.031038
4.7,0.030496
4.8,0.030204
4.9,0.030026
5,0.029894
5.1,0.029783
5.2,0.029684
5.3,0.029596
5.4,0.029521
5.5,0.029463
5.6,0.029428
5.7,0.029422
5.8,0.029452
5.9,0.029527
6,0.029654
6.1,0.029843
6.2,0.030101
6.3,0.030437
6.4,0.030856
6.5,0.031359
6.6,0.031945
6.7,0.032608
6.8,0.033337
6.9,0.034114
7,0.034918
7.1,0.035723
7.2,0.036497
7.3,0.037209
7.4,0.037827
7.5,0.03832
7.6,0.038662
7.7,0.038834
7.8,0.038821
7.9,0.03862
8,0.038236
8.1,0.03768
8.2,0.036973
8.3,0.036142
8.4,0.035216
8.5,0.034228
8.6,0.03321
8.7,0.032193
8.8,0.031202
8.9,0.03026
9,0.029383
9.1,0.028584
9.2,0.027867
9.3,0.027235
9.4,0.026686
9.5,0.026213
9.6,0.025811
9.7,0.025471
9.8,0.025183
9.9,0.02494
10,0.024733
10.1,0.024554
10.2,0.024399
10.3,0.024261
10.4,0.024137
10.5,0.024022
10.6,0.023915
10.7,0.023813
10.8,0.023715
10.9,0.02362
11,0.023527
11.1,0.023437
11.2,0.023348
11.3,0.02326
11.4,0.023174
11.5,0.023088
11.6,0.023005
11.7,0.022922
11.8,0.022841
11.9,0.022761
12,0.022683
12.1,0.022607
12.2,0.022532
12.3,0.022459
12.4,0.022388
12.5,0.022319
12.6,0.022252
12.7,0.022188
12.8,0.022126
12.9,0.022066
13,0.022009
13.1,0.021956
13.2,0.021905
13.3,0.021857
13.4,0.021812
13.5,0.021771
13.6,0.021733
13.7,0.021699
13.8,0.021669
13.9,0.021643
14,0.02162
14.1,0.021602
14.2,0.021588
14.3,0.021578
14.4,0.021573
14.5,0.021572
14.6,0.021575
14.7,0.021583
14.8,0.021596
14.9,0.021613
15,0.021634
15.1,0.02166
15.2,0.021689
15.3,0.021724
15.4,0.021762
15.5,0.021804
15.6,0.021849
15.7,0.021898
15.8,0.021951
15.9,0.022006
16,0.022064
16.1,0.022124
16.2,0.022186
16.3,0.02225
16.4,0.022315
16.5,0.02238
16.6,0.022446
16.7,0.022512
16.8,0.022577
16.9,0.022642
17,0.022704
17.1,0.022765
17.2,0.022822
17.3,0.022877
17.4,0.022928
17.5,0.022975
17.6,0.023018
17.7,0.023055
17.8,0.023087
17.9,0.023113
18,0.023133
18.1,0.023146
18.2,0.023152
18.3,0.02315
18.4,0.023141
18.5,0.023124
18.6,0.023099
18.7,0.023066
18.8,0.023024
18.9,0.022975
19,0.022917
19.1,0.02285
19.2,0.022776
19.3,0.022694
19.4,0.022604
19.5,0.022506
19.6,0.022401
19.7,0.02229
19.8,0.022172
19.9,0.022049
20,0.02192
20.1,0.021786
20.2,0.021648
20.3,0.021506
20.4,0.021361
20.5,0.021214
20.6,0.021064
20.7,0.020914
20.8,0.020763
20.9,0.020613
21,0.020463
21.1,0.020315
21.2,0.020169
21.3,0.020026
21.4,0.019886
21.5,0.01975
21.6,0.019618
21.7,0.019491
21.8,0.019369
21.9,0.019252
22,0.019141
22.1,0.019036
22.2,0.018937
22.3,0.018845
22.4,0.018758
22.5,0.018678
22.6,0.018603
22.7,0.018534
22.8,0.018471
22.9,0.018412
23,0.018359
23.1,0.018309
23.2,0.018264
23.3,0.018221
23.4,0.018182
23.5,0.018144
23.6,0.018108
23.7,0.018072
23.8,0.018036
23.9,0.018
24,0.017962
24.1,0.017922
24.2,0.01788
24.3,0.017834
24.4,0.017785
24.5,0.017731
24.6,0.017672
24.7,0.017608
24.8,0.017539
24.9,0.017463
25,0.017381
25.1,0.017293
25.2,0.017198
25.3,0.017097
25.4,0.016989
25.5,0.016875
25.6,0.016755
25.7,0.016628
25.8,0.016496
25.9,0.016359
26,0.016216
26.1,0.016069
26.2,0.015918
26.3,0.015764
26.4,0.015606
26.5,0.015446
26.6,0.015284
26.7,0.01512
26.8,0.014956
26.9,0.014791
27,0.014626
27.1,0.014463
27.2,0.0143
27.3,0.014139
27.4,0.01398
27.5,0.013823
27.6,0.01367
27.7,0.013519
27.8,0.013372
27.9,0.013229
28,0.01309
28.1,0.012954
28.2,0.012823
28.3,0.012696
28.4,0.012573
28.5,0.012455
28.6,0.012341
28.7,0.012231
28.8,0.012126
28.9,0.012025
29,0.011927
29.1,0.011834
29.2,0.011744
29.3,0.011659
29.4,0.011576
29.5,0.011497
29.6,0.011421
29.7,0.011348
29.8,0.011278
29.9,0.01121
